# 增强词组表（个人修正版）— 繁体→简体
# 解析自 a5566123s/Calibre-BIG5toGBK 的 Calibre 查找替换表（csr）
# 上游：https://github.com/a5566123s/Calibre-BIG5toGBK （原帖 hi-pda 论坛，已失效）
# 格式：繁体原文	简体译文（与 OpenCC 字典一致）；
# 作为繁→简方向的可选“增强词表”优先词层（词组优先于 OpenCC 默认词表）
卷动条	滚动条
郭子干	郭子乾
国雠	国仇
嘉柏隆里	哈博罗内
哈萨克	哈萨克斯坦
海上佈雷	海上布雷
海湾佈雷	海湾布雷
函覆	函复
函式	函数
函式馆	函数库
韩复矩	韩复榘
汗硷	汗碱
漢堡包	汉堡
行车执照	行驶证
行凶后	行凶後
穿梭机	航天飞机
太空梭	航天飞机
好斗胆	好斗膽
荷里活	好莱坞
閤府	合府
郃阳	合阳
和阗	和田
荷属安地列斯	荷属安的列斯
核子大战	核战争
核子战争	核战争
赫德岛和麦克唐纳群岛	赫德岛和麦克唐納岛
赫德及麦当劳群岛	赫德岛和麦克唐納岛
妙丽·格兰杰	赫敏·格兰杰
廿二世纪杀人网络	黑客帝国
蒙特内格罗	黑山
宏都拉斯	洪都拉斯
闹动	哄动
闹堂	哄堂
闹笑	哄笑
澒濛	澒蒙
候覆	候复
呼么喝六	呼幺喝六
鄠县	户县
𨥛	𨱀
花闹	花哄
划槳	划桨
黄昏独自愁，更着风和雨	黄昏独自愁，更著风和雨
黄麴毒素	黄曲毒素
灰濛	灰蒙
灰濛濛	灰蒙蒙
回覆	回复
荷巴特	霍巴特
霍格华兹	霍格沃茨
胡奇夫人	霍琦夫人
𨊻	𨐆
吉里巴斯	基里巴斯
季辛吉	基辛格
基因丰馀	基因丰余
吉布堤	吉布提
吉布地	吉布提
吉德罗·洛哈	吉德罗·洛哈特
吉尔吉斯	吉尔吉斯斯坦
几齣	几出
几内亚比索	几内亚比绍
虮虱相吊	虮蝨相吊
嵴梁	脊梁
𩥉	𩧱
寄讬	寄托
迦纳	加纳
加彭	加蓬
佳里镇	佳里鎮
葭县	佳县
家俱	家具
𩛩	𩠃
插水	假摔
假讬	假托
简单明瞭	简单明了
硷变性法	碱变性法
硷储备	碱储备
硷地	碱地
硷度	碱度
硷化	碱化
硷基	碱基
硷金属	碱金属
硷裂解	碱裂解
硷熔	碱熔
硷水	碱水
硷土金属	碱土金属
硷性	碱性
硷中毒	碱中毒
简筑翎	簡筑翎
见覆	见复
交闹	交哄
交通号志	交通信号灯
交讬	交托
𨶲	𨸋
角征	角徵
角征羽	角徵羽
铰鍊	铰链
直译式程式	脚本
脚鍊	脚炼
介面	接口
节庆	节日
节馀	节余
杰威尔音乐	杰威爾音樂
结馀	结余
𩢴	𩧵
积架	捷豹
𪀾	𪉋
𩡺	𩧦
藉草枕块	借草枕块
藉此机会	借此机会
藉代	借代
藉读	借读
藉端生事	借端生事
藉方	借方
藉藁	借槁
藉故推辞	借故推辞
藉卉	借卉
藉藉	借借
藉据	借据
藉寇兵赍盗粮	借寇兵赍盗粮
藉甚	借甚
藉条	借条
藉喻	借喻
藉助于	借助于
金鍊	金链
金夏沙	金沙萨
金咤	金吒
辛巴威	津巴布韦
近日无雠	近日無仇
晋陞	晋升
精鍊	精炼
颈鍊	颈链
净馀	净余
九世之雠	九世之仇
酒逢知己千钟少	酒逢知己千杯少
酒醴麴蘖	酒醴曲蘖
酒麴	酒曲
钜贾	巨商
巨着	巨著
据瞭解	据了解
卷铺盖	卷舖盖
𩜇	𩠉
钧覆	钧复
咖啡硷	咖啡碱
喀拉蚩	卡拉奇
卡斯翠	卡斯特里
卡达	卡塔尔
开闹	开哄
𨶏	𨸊
康乃狄克	康涅狄格
康干	康乾
高云地利	考文垂
苛性硷	苛性碱
可可斯群岛	科科斯基林群岛
柯林·克里维	科林·克里维
葛摩	科摩罗
柯那克里	科纳克里
象牙海岸	科特迪瓦
执行档	可执行文件
克拉	克拉布
柯林顿	克林顿
克罗埃西亚	克罗地亚
课馀	课余
甘迺迪	肯尼迪
肯雅	肯尼亚
肯亚	肯尼亚
恳讬	恳托
空濛	空蒙
空投佈雷	空投布雷
空馀	空余
涳濛	涳蒙
口硷	口碱
寇雠	寇仇
可罗米	庫洛米
酷洛米	庫洛米
宽频	宽带
宽馀	宽余
崑剧	昆剧
崑仑	昆仑
崑腔	昆腔
崑曲	昆曲
崑山	昆山
崑苏	昆苏
崑调	昆调
副档名	扩展名
括弧	括号
拉鍊	拉链
拉鍊工程	拉链工程
伦斯斐	拉姆斯菲尔德
文妲·布朗	拉文德·布朗
拉縴	拉纤
赖索托	莱索托
连尼嘉	莱因克尔
蓝芽	蓝牙
罗尔斯罗依斯	勞斯萊斯
老懞	老蒙
长者脑部机能退化症	老年痴呆症
老年痴呆症	老人痴呆症
老么	老幺
瞭解	了解
瞭解到	了解到
瞭然于心	了然于心
瞭如	了如
瞭如指掌	了如指掌
瞭望	了望
凉菜	冷盘
藜芦硷	藜芦碱
醴泉	礼泉
李鍊福	李链福
李干德	李乾德
李钟郁	李锺郁
雷根	里根
列根	里根
黎克特制	里氏地震
芮氏地震	里氏地震
理察	理查德
理察·史特劳斯	理查德·施特劳斯
丽塔·史讥	丽塔·斯基特
赖比瑞亚	利比里亚
里朗威	利隆圭
常式	例程
连络	联络
鍊度	炼度
鍊钢	炼钢
鍊汞	炼汞
鍊金	炼金
鍊金术	炼金术
鍊句	炼句
鍊贫	炼贫
鍊气	炼气
鍊师	炼师
鍊石	炼石
鍊冶	炼冶
鍊字	炼字
鍊锤	链锤
连结	链接
鍊锁	链锁
鍊条	链条
鍊坠	链坠
鍊子	链子
𩣏	𩧶
辽渖	辽沈
列支敦斯登	列支敦士登
𩢾	𩧮
𩧆	𩨐
躏藉	躏借
凌藉	凌借
凌濛初	凌蒙初
散钱	零钱
路易斯	刘易斯
𩏪	𩏽
留尼旺	留尼汪
流征	流徵
硫化硷	硫化碱
刘佳怜	劉佳怜
柳诒征	柳诒徵
六齣	六出
六进位	六进制
𨫒	𨱐
噜囌	噜苏
露娜·罗古德	卢娜·洛夫古德
雷木思·路平	卢平教授
卢安达	卢旺达
卤硷	卤碱
鲁霸·海格	鲁伯·海格
录影	录像
露覆	露复
乱闹	乱哄
乱闹不过来	乱哄不过来
林布兰特	伦勃朗
罗德岛	罗得岛
雒南	洛南
啰啰囌囌	囉囉苏苏
啰囌	囉苏
麻黄硷	麻黄碱
马尔地夫	马尔代夫
马尔他	马耳他
马哈迪	马哈蒂尔
马科·福林	马库斯·弗林特
沙芬	马拉特·萨芬
马拉威	马拉维
马利	马里
马利共和国	马里共和国
马霍卡	马略卡
麻萨诸塞	马萨诸塞
法属马丁尼克	马提尼克
马提尼克岛	马提尼克
美亚特	马约特
温顺·马治邦	玛奇班
买臣覆水	买臣复水
买凶	買凶
米高奥云	迈克尔·欧文
麦可·乔丹	迈克尔·喬丹
米高佐敦	迈克尔·喬丹
麦克·舒马赫	迈克尔·舒马赫
麦克·舒马克	迈克尔·舒马赫
米高·舒麦加	迈克尔·舒马赫
舒麦加	迈克尔·舒马赫
毛里裘斯	毛里求斯
模里西斯	毛里求斯
茅利塔尼亚	毛里塔尼亚
么些族	麽些族
郿县	眉县
𪃏	𪉏
美蒂亚	美狄亚
美属处女群岛	美属维尔京群岛
美属维京群岛	美属维尔京群岛
亹源	门源
懞懂	蒙懂
濛鸿	蒙鸿
矇混	蒙混
矇聩	蒙聩
矇昧	蒙昧
懞懞懂懂	蒙蒙懂懂
濛濛细雨	蒙蒙细雨
矇骗	蒙骗
矇事	蒙事
濛汜	蒙汜
濛松雨	蒙松雨
矇瞍	蒙瞍
蒙瑟拉特岛	蒙特塞拉特
矇头转	蒙头转
濛雾	蒙雾
矇着	蒙着
矇着锅儿	蒙着锅儿
懞直	蒙直
勐冲	猛冲
瀰漫	弥漫
瀰漫着	弥漫着
瀰瀰	弥弥
瀰山遍野	弥山遍野
迷濛	迷蒙
麦米奈娃	米勒娃·麦格
密启伦	密克隆
密西根	密歇根
密执安	密歇根
沔县	勉县
面煳	面糊
物件导向	面向对象
服务导向架构	面向服務架构
名覆金瓯	名复金瓯
名着	名著
明覆	明复
明瞭	明了
冥濛	冥蒙
溟濛	溟蒙
模范三军	模范三軍
模组	模块
类比	模拟
磨鍊	磨炼
莫三比克	莫桑比克
墨渖未干	墨沈未干
美熹德	默塞德
侔德覆载	侔德复载
木咤	木吒
𩚛	𩟿
奈威·隆巴顿	纳威·隆巴顿
乳酪	奶酪
忌廉	奶油
耐硷	耐碱
诺鲁	瑙鲁
内闹	内哄
尼干陀	尼乾陀
尼日	尼日尔
奈及利亚	尼日利亚
𩸦	𩾆
你纔子发昏	你才子发昏
捻须	撚须
凝鍊	凝炼
纽威岛	纽埃
钮扣	纽扣
尤里皮底斯	欧里庇得斯
巴拉马利波	帕拉马里博
帛琉	帕劳
芭蒂	帕瓦蒂·帕蒂尔
盼既示覆	盼既示复
庞芮夫人	庞弗雷夫人
庞克	朋克
批覆	批复
皮特康岛	皮特凯恩
𪘀	𪚏
朋夫人	平斯夫人
主笔	评论员
月台门	屏蔽门
月台幕门	屏蔽门
颇覆	颇复
派西·卫斯理	珀西·韦斯莱
扑鼕	扑冬
扑鼕鼕	扑冬冬
普鼕鼕	普冬冬
布吉岛	普吉岛
蒲亭	普京
欺矇	欺蒙
施丹	齐达内
席丹	齐达内
其馀	其余
奎若	奇洛
起闹	起哄
恰纔	恰才
汧阳	千阳
千馀	千余
首码	前缀
干旦	乾旦
干道	乾道
干卦	乾卦
干嘉	乾嘉
干嘉学派	乾嘉学派
干坤	乾坤
起司	乾酪
芝士	乾酪
干陵	乾陵
干隆	乾隆
干盛世	乾盛世
干曜	乾曜
干元	乾元
干造	乾造
干宅	乾宅
强硷	强碱
娇生	强生
抄截	搶斷
钱尼	切尼
盘尼西林	青霉素
请讬	请托
鞦韆	秋千
龙门球	球门球
𨧱	𨱊
𪁖	𪉌
麴车	曲车
麴尘	曲尘
麴道士	曲道士
麴菌	曲菌
麴霉	曲霉
麴蘖	曲蘖
麴钱	曲钱
麴生	曲生
麴秀才	曲秀才
麴院	曲院
全形	全角
虔南	全南
狗只	犬只
预设	缺省
𩢡	𩧬
然身死纔数月耳	然身死才数月耳
人工智慧	人工智能
行人路	人行道
行人穿越道	人行横道
行人过路线	人行横道
𩤲	𩨉
自由球	任意球
冗馀	冗余
肉硷	肉碱
进球	入球
软体	软件
羌县	若羌
弱硷	弱碱
海珊	萨达姆
西追·迪哥里	塞德里克·迪戈里
塞尔维亚与蒙特内格罗	塞尔维亚和黑山
狮子山	塞拉利昂
塞普勒斯	塞浦路斯
塞席尔	塞舌尔
三极体	三极管
三文治	三明治
三維	立体
𩙈	𩙰
扫描器	扫描仪
扫瞄器	扫瞄仪
沙地阿拉伯	沙特阿拉伯
沙乌地阿拉伯	沙特阿拉伯
商雒	商洛
上鍊	上链
尚馀	尚余
烧硷	烧碱
射覆	射复
催狂魔	摄魂怪
申覆	申复
渖海	沈海
渖海铁路	沈海铁路
渖河	沈河
渖水	沈水
渖阳	沈阳
渖州	沈州
陞官	升官
生物硷	生物碱
音效卡	声卡
圣吉斯纳域斯	圣基茨和尼维斯
圣克里斯多福及尼维斯	圣基茨和尼维斯
圣露西亚	圣卢西亚
圣马利诺	圣马力诺
圣皮埃兰	圣皮埃尔
圣匹	圣皮埃尔
圣皮埃兰和密克隆群岛	圣皮埃尔和密克隆
圣匹及密启伦群岛	圣皮埃尔和密克隆
圣文森及格瑞那丁	圣文森特和格林纳丁斯
剩馀	剩余
尸居馀气	尸居余气
尸罗精舍	尸羅精舍
十齣	十出
十进位	十进制
石棋镇	石碁镇
石砫	石柱
即时	实时
十渖	拾沈
向量	矢量
示覆	示复
视如寇雠	視如寇仇
手鍊	手链
手冢治虫	手塚治虫
受讬	受托
书中自有千锺粟	书中自有千钟粟
属讬	属托
滑鼠	鼠标
鼠麴草	鼠曲草
朮赤	术赤
数位	数码
数位修补	数字修复
水硷	水碱
水里乡	水里鄉
水气	水汽
史达林	斯大林
史太林	斯大林
斯科普耶	斯科普里
斯里贝加万市	斯里巴加湾市
斯洛维尼亚	斯洛文尼亚
史蒂芬史匹柏	斯皮尔博格
史提芬史匹堡	斯皮尔博格
四齣	四出
苏崑	苏昆
苏利南	苏里南
素藉	素借
𩘹	𩙨
优酪乳	酸奶
运算元	算子
繐帏飘井干	穗帏飘井干
孙皓	孙暠
索罗门群岛	所罗门群岛
所讬	所托
所着	所著
索马利亚	索马里
索马利兰	索马里兰
锁鍊	锁链
𩘝	𩙭
𩥑	𩨌
撞球	台球
贪进法	贪心法
坦尚尼亚	坦桑尼亚
东加	汤加
麦朵	桃金娘
德古斯加巴	特古西加尔巴
土克斯及开科斯群岛	特克斯和凯科斯群岛
德拉瓦	特拉华
千里达	特立尼达
千里达托贝哥	特立尼达和托巴哥
特立尼达和多巴哥	特立尼达和托巴哥
騰格里	腾格里
鉄必制级战舰	提尔皮茨级战舰
天然硷	天然碱
数据机	调制解调器
小飞侠阿童木	铁臂阿童木
原子小金钢	铁臂阿童木
铁骊	铁力
铁鍊	铁链
铁路平交道	铁路道口
𩤙	𩨆
𨳑	𨸁
同多硷	同多碱
瞳矇	瞳蒙
头槌	头球
标头档	头文件
突尼西亚	突尼斯
表征图	图标
吐瓦鲁	图瓦卢
映像	图像
徒讬空言	徒托空言
监禁	徒刑
多士	吐司
𩸃	𩾅
𩜵	𩠊
推讬	推托
𩘺	𩙬
多巴哥	托巴哥
托贝哥	托巴哥
讬庇	托庇
讬病	托病
讬词	托词
讬辞	托辞
讬大	托大
讬儿所	托儿所
秃福	托福迪
讬付	托付
讬附	托附
讬孤	托孤
讬古讽今	托古讽今
讬故	托故
讬管	托管
讬过	托过
讬疾	托疾
讬交	托交
讬咎	托咎
讬了	托了
托洛斯基	托洛茨基
讬买	托买
讬卖	托卖
讬梦	托梦
讬名	托名
讬命	托命
讬人	托人
讬身	托身
讬事	托事
讬言	托言
讬运	托运
拖架	拖车
曳引车	拖拉机
唾馀	唾余
华格纳	瓦格纳
瓦利斯岛和富图纳群岛	瓦利斯和富图纳
沃里斯与伏塔那岛	瓦利斯和富图纳
万那杜	瓦努阿图
温纳图	瓦努阿图
外部连结	外部链接
外部链结	外部链接
挽联	挽聯
永珍	万象
万馀	万余
万钟	万锺
网路	网络
网路上的芳邻	网上邻居
往日无雠	往日無仇
瓜地马拉	危地马拉
威斯康辛	威斯康星
违规记点	违规记分
虚拟码	伪代码
委讬	委托
𩤸	𩨅
文锦覆阱	文锦复阱
我愛美樂蒂	奇幻魔法Melody
恩不里居	乌姆里奇
污衊	污蔑
诬衊	诬蔑
楼价	屋价
无馀	无余
无言不雠	無言不仇
五齣	五出
兀朮	兀术
婺川	务川
西碧·崔老妮	西比尔·特里劳妮
西维吉尼亚	西弗吉尼亚
赛佛勒斯·石内卜	西弗勒斯·斯内普
西莫·斐尼干	西莫·斐尼甘
希特拉	希特勒
解构子	析构函数
硅肺	矽肺
雪梨	悉尼
洗鍊	洗练
喜树硷	喜树碱
𨥊	𨰿
细鍊	细炼
声宝	夏普
夏于乔	夏于喬
縴夫	纤夫
縴手	纤手
显着	显著
𨏥	𨐊
相簿	相册
项鍊	项链
辛康纳利史恩康纳莱	肖恩·康纳利
天狼星·布莱克	小天狼星·布莱克
校雠	校仇
防写	写保护
晶片集	芯片组
辛尼区	辛尼斯塔
新淦	新干
新畿内亚	新几内亚
新馀	新余
新喻	新余
号志	信号灯
信讬	信托
资讯	信息
资讯理论	信息论
星海争霸	星际争霸
𦂅	𦈒
凶勐	凶猛
修鍊	修炼
𩓣	𩖕
𩝔	𩠋
旋干转坤	旋乾转坤
踅门瞭户	踅门了户
血馀炭	血余炭
洵阳	旬阳
栒邑	旬邑
寻邬	寻乌
定址	寻址
回圈	循环
雅尔达	雅尔塔
阿拉巴马	亚拉巴马
烟硷	烟碱
盐硷	盐碱
雁杳鱼沈	雁杳鱼沉
尖棉岛	扬马延岛
杨么	杨幺
洋硷	洋碱
杨雅筑	楊雅筑
么爹	幺爹
么厮	幺厮
摇磙	摇滚
嚥	咽
𨷲	𨸎
𨶮	𨸌
叶门	也门
业馀	业余
叶尔辛	叶利钦
叶叶琴	叶叶琹
夜学	夜校
一齣子	一出子
一闹而散	一哄而散
一目瞭然	一目了然
伊安法蘭明	伊恩佛莱明
伊利诺	伊利诺伊
依讬	依托
行动电话	移动电话
流动电话	移动电话
遗芳馀烈	遗芳余烈
遗着	遗著
以功覆过	以功复过
以免藉口	以免借口
乙太网	以太网
乙太网路	以太网
𩛆	𩠂
译着	译著
义大利	意大利
网际网路	因特网
茵藉	茵借
银鍊	银链
银硃	银朱
大英国协	英联邦
英属处女群岛	英属维京群岛
英属印度洋地区	英属印度洋领地
罂粟硷	罂粟碱
盈馀	盈余
赢馀	赢余
硬体	硬件
硬碟	硬盘
𩽇	𩾎
由馀	由余
邮递区号	邮政编码
有馀	有余
于崇文	於崇文
于单	於单
于乎	於乎
于唿哀哉	於呼哀哉
雩都	于都
馀波	余波
馀波荡漾	余波荡漾
馀步	余步
馀部	余部
馀存	余存
馀党	余党
馀地	余地
馀电	余电
馀毒	余毒
馀额	余额
馀犯	余犯
馀风	余风
馀干	余干
馀割	余割
馀光分人	余光分人
馀光中	余光中
馀函数	余函数
馀杭	余杭
馀晖	余晖
馀辉	余辉
馀悸	余悸
馀家	余家
馀江	余江
馀角	余角
馀烬	余烬
馀款	余款
馀力	余力
余力为	余力為
馀利	余利
馀沥	余沥
馀粮	余粮
馀量	余量
馀露成绮	余露成绮
馀氯	余氯
馀年	余年
馀孽	余孽
馀怒未消	余怒未消
馀钱	余钱
馀切	余切
馀情未了	余情未了
馀庆	余庆
馀缺	余缺
馀热	余热
馀人	余人
馀生	余生
馀剩	余剩
馀食赘行	余食赘行
馀事后叙	余事后叙
馀数	余数
馀桃	余桃
馀天	余天
馀外	余外
馀威	余威
馀纬度	余纬度
馀味	余味
馀温	余温
馀暇	余暇
馀下	余下
馀弦	余弦
馀香满口	余香满口
馀兴	余兴
馀蓄	余蓄
馀言	余言
馀姚	余姚
馀因子	余因子
馀音	余音
馀勇	余勇
馀裕	余裕
馀元	余元
馀韵	余韵
馀震	余震
𪃍	𪉐
郁林	玉林
功能变数名称	域名
冤雠	冤仇
母音	元音
响音	元音
原始码	源代码
远县纔至	远县才至
姚阿幸	约阿希姆
𨳕	𨸀
越战	越南战争
越嶲	越西
云为	云為
酝藉	酝借
尚比亚	赞比亚
𨎮	𨐉
造麯	造曲
杂讯	噪声
札夸威	扎卡维
萨伊	扎伊尔
查德	乍得
𩶱	𩽽
主力舰	战列舰
月台	站台
𩥇	𩨍
长春花硷	长春花碱
长春硷	长春碱
长春新硷	长春新碱
昭着	昭著
找藉口	找借口
赵福馀	赵福余
𩘀	𩙩
卡佩雅蒂	珍妮弗·卡普里亚蒂
珍妮佛·卡普莉雅蒂	珍妮弗·卡普里亚蒂
珍珠项鍊	珍珠项链
𪈁	𪉕
常态分佈	正态分布
郑凯云	鄭凱云
之讬	之托
之馀	之余
支援	支持
智慧财产权	知识产权
升降机	直升电梯
魔戒	指环王
征声	徵声
征调	徵调
征音	徵音
重覆	重复
重讬	重托
盩厔	周至
𩢸	𩧳
肘手鍊足	肘手链足
硃笔	朱笔
硃唇皓齿	朱唇皓齿
硃红色	朱红色
硃批	朱批
硃色	朱色
硃砂	朱砂
硃谕	朱谕
侏儸纪	侏罗纪
战列舰	主力艦
嘱讬	嘱托
瞩讬	瞩托
住屋	住房
房屋	住屋
苎悴	苧悴
苎烯	苧烯
着称	著称
着海内	著海内
着号	著号
着名	著名
着姓	著姓
着作	著作
筑后	筑後
筑阳	筑陽
转讬	转托
𪁈	𪉉
案头	桌面
卓着	卓著
紫檀硷	紫檀碱
栏位	字段
字元	字符
字型大小	字号
位元组	字节
字型	字体
字型档	字体文件
汇流排	总线
钻石项鍊	钻石项链
最佳化	最优化
太空战士	最终幻想
乔治亚	佐治亚
乔治亚州	佐治亚州
𩶰	𩽿
𩷰	𩾄
𪀸	𪉅
𪄕	𪉒
𪈼	𪉓
𪄆	𪉔
寶獅	标致
笔记型电脑	笔记本电脑
沈船	沉船
船沈	船沉
下沈	下沉
沈迷	沉迷
沈沈	沉沉
沈浮	沉浮
浮沈	浮沉
沈积	沉积
答覆	答复
反覆	反复
彷佛	仿佛
狐藉虎威	狐借虎威
滑藉	滑借
计画	计划
藉词	借词
藉此	借此
藉端	借端
藉故	借故
藉机	借机
藉口	借口
藉寇兵	借寇兵
藉手	借手
藉以	借以
藉由	借由
藉着	借着
藉助	借助
藉箸代筹	借箸代筹
藉资	借资
寮国	老挝
寮人民民主共和国	老挝人民民主共和国
瞭然	了然
瞭若指掌	了若指掌
鍊形	炼形
榴梿	榴莲
鱼柳包	麦香鱼
哪咤	哪吒
凭藉	凭借
凭藉着	凭借着
干断	乾断
干纲	乾纲
干红	乾红
干清宫	乾清宫
干图	乾图
干县	乾县
甚么	什么
铁达尼号	泰坦尼克号
马铃薯	土豆
硅尘	矽尘
硅钢	矽钢
萧干	萧乾
纽西兰	新西兰
于梨华	於梨华
张法干	张法乾
征弦	徵弦
么么	幺麽
深沈	深沉
沈入	沉入
沈睡	沉睡
沈思	沉思
沈痛	沉痛
沈稳	沉稳
沈下	沉下
沈陷	沉陷
沈香	沉香
沈箱	沉箱
沈吟	沉吟
沈勇	沉勇
沈鱼	沉鱼
沈郁	沉郁
沈冤	沉冤
沈渣	沉渣
沈滞	沉滞
沈重	沉重
沈住	沉住
沈着	沉着
沈渍	沉渍
沈醉	沉醉
沈到	沉到
沈甸	沉甸
沈淀	沉淀
沈伏	沉伏
沈河	沉河
沈湎	沉湎
沈疾	沉疾
沈寂	沉寂
沈江	沉江
沈浸	沉浸
沈静	沉静
沈沦	沉沦
沈疴	沉疴
沈痼	沉痼
沈闷	沉闷
沈溺	沉溺
石沈	石沉
条鍊	条链
土着	土著
衹好	只好
萤幕	荧幕
表鍊	表链
载沈	载沉
珠鍊	珠链
撰着	撰著
着书	著书
着述	著述
着庸	著庸
着者	著者
著绩	着绩
着籍	著籍
着录	著录
钢鍊	钢链
干象	乾象
馍糊	模糊
金属鍊	金属链
纨裤	纨绔
鍊成	炼成
仲介	中介
枯藁	枯槁
保母	保姆
莫可奈何	无可奈何
稼伙	家伙
身分	身份
迳自	径自
骨盘	骨盆
镇日	整日
藉酒消愁	借酒消愁
